ID,Nom,Email,Tel,Type,Web_site,FB,FB_nb_aderent,Twitter,Twitter_nb_aderent,Insta,Insta_nb_aderent,Youtube,Youtube_nb_aderent,Tiktok,Tiktok_nb_aderent,nb_adherent,Date_contact,Adresse_postal,Departement,Region,Pays,Accepte_com,Statut,Commentaire
a0b6e43d,Influenceur Couche,louisisabelle@example.net,04 76 09 12 91,Influenceur,http://www.renault.com/,,,http://www.guillou.org/,7332.0,http://rousset.com/,2088.0,http://grondin.com/,38740.0,https://www.menard.com/,17274.0,,,boulevard Blanchard Besançon,25,Bourgogne-Franche-Comté,France,Oui,Intéressé,Retourner ici on pauvre.
dd0d0f31,Médiathèque Regretter,franck73@example.com,0278707340,Médiathèque,https://www.pascal.com/,,,,,,,,,,,414.0,2025-07-17,chemin de Delorme Arras,62,Hauts-de-France,France,Oui,Intéressé,
831f8620,Médiathèque Ventre,pklein@example.com,+33 5 61 11 92 57,Médiathèque,,http://charles.com/,3030.0,,,http://potier.com/,2260.0,,,,,254.0,2024-11-05,rue Michèle Lacroix Aubusson,23,Nouvelle-Aquitaine,France,Non,Contacté,Peu secret oser creuser arbre rapide vieux.
98c9101d,Artisan Signe,morenodorothee@example.org,+33 2 30 80 78 31,Artisan,https://www.bernier.com/,https://www.allard.fr/,4638.0,http://www.sauvage.fr/,1112.0,https://www.lecomte.fr/,376.0,,,,,,,avenue de Vasseur Épinal,88,Grand Est,France,Non,Prospect,Descendre éprouver moi interrompre assurer.
385d2fc5,CSCS Matière,eugenerobin@example.org,+33 1 72 52 87 19,CSCS,http://www.chevalier.fr/,http://www.gauthier.fr/,1885.0,https://www.lemaire.com/,1989.0,,,,,,,59.0,2025-04-11,"5, boulevard Diane Pineau Antibes",06,Provence-Alpes-Côte d'Azur,France,Oui,Prospect,
f6ccc7a6,Ludothèque Permettre,helenegeorges@example.com,0238179374,Ludothèque,http://www.allain.fr/,https://pasquier.fr/,2300.0,,,,,,,,,392.0,2024-02-03,"913, avenue Nguyen Libourne",33,Nouvelle-Aquitaine,France,Non,Contacté,
89f721ae,MJC Inquiéter,julienhumbert@example.org,0245143583,MJC,,https://grondin.fr/,3280.0,,,,,,,,,338.0,,"25, rue Inès Dumont Moulins",03,Auvergne-Rhône-Alpes,France,Oui,Contacté,
b9371925,Boutique spécialisée Naissance,pelletierjean@example.com,02 30 25 35 54,Boutique spécialisée,https://gonzalez.fr/,https://www.charrier.fr/,1554.0,https://ledoux.com/,1282.0,,,,,,,,,"7, boulevard Evrard Brest",29,Bretagne,France,Non,Intéressé,Puisque manger respect égal guerre triste facile.
f717e4e6,Artisan Digne,llemonnier@example.org,,Artisan,http://lefevre.fr/,https://www.paul.org/,1990.0,,,http://morel.org/,2071.0,,,,,,,rue de Lefèvre Mâcon,71,Bourgogne-Franche-Comté,France,Non,Contacté,Aventure élément éclater jaune fin rue.
5f38954b,Influenceur Reculer,iverdier@example.net,06 99 16 59 77,Influenceur,https://poirier.com/,,,https://www.bousquet.com/,2429.0,https://www.briand.fr/,23402.0,http://turpin.fr/,48715.0,https://leveque.com/,26866.0,,,"10, avenue Alexandre Reims",51,Grand Est,France,Oui,Contacté,Semblable commun mer retirer.
45a85c53,Ludothèque Immobile,isabelle85@example.net,+33 (0)5 32 68 24 43,Ludothèque,https://lejeune.com/,http://antoine.com/,228.0,,,https://www.jacquot.fr/,1125.0,,,,,148.0,,rue Moreno Romorantin-Lanthenay,41,Centre-Val de Loire,France,Non,Intéressé,Rayon front pièce essuyer envelopper produire.
630414fd,Editeur Plutôt,celinalemaire@example.com,05 79 26 24 58,Editeur,http://www.michaud.com/,https://www.raynaud.org/,1675.0,https://www.hoarau.fr/,9452.0,http://joseph.com/,2237.0,,,,,,,"236, rue Émilie Maréchal Abbeville",80,Hauts-de-France,France,Oui,Intéressé,
45c6c637,Artisan Loi,candre@example.net,+33 3 28 93 28 21,Artisan,http://www.leroux.com/,http://clerc.org/,1434.0,https://fischer.com/,888.0,http://www.riviere.com/,4257.0,,,,,,,"6, boulevard Le Gall Montpellier",34,Occitanie,France,Oui,Prospect,Vision juger pensée grand train.
3e65c25d,Médiathèque Demi,bmendes@example.net,+33 2 76 24 96 84,Médiathèque,https://jacquot.com/,http://www.gerard.com/,3819.0,,,,,,,,,68.0,2025-05-08,"90, chemin Carlier Mantes-la-Jolie",78,Île-de-France,France,Oui,Prospect,
db0a8221,Ludothèque Saluer,fischernicolas@example.org,,Ludothèque,https://lemaitre.com/,https://www.michaud.net/,1281.0,https://gillet.fr/,706.0,,,,,,,76.0,,"32, avenue Éric Delattre Rouen",76,Normandie,France,Non,Intéressé,
6a19203a,Editeur Rare,theresecaron@example.net,05 55 75 19 49,Editeur,https://gillet.com/,http://henry.fr/,4970.0,http://www.boutin.com/,5580.0,https://potier.org/,1923.0,http://www.caron.fr/,3988.0,,,,2025-08-22,rue de Boulay Vienne,38,Auvergne-Rhône-Alpes,France,Non,Intéressé,
0428802b,Asso jdr Saison,simonegaillard@example.com,0240589377,Asso jdr,https://duval.fr/,http://www.pires.com/,1274.0,https://www.masson.fr/,556.0,http://www.guillon.com/,1315.0,,,,,137.0,,"9, rue de Munoz Saint-Germain-en-Laye",78,Île-de-France,France,Non,Contacté,
8bf13748,Médiathèque Humide,remygillet@example.com,0297363538,Médiathèque,http://berthelot.org/,http://www.lefebvre.com/,3296.0,,,https://www.dufour.fr/,1683.0,,,,,88.0,2024-01-18,"84, rue de Boyer Strasbourg",67,Grand Est,France,Non,Contacté,
5b6a9ee3,MJC Mauvais,rmasson@example.com,+33 1 44 01 91 14,MJC,http://leroux.net/,https://allard.com/,2213.0,,,http://www.marques.com/,1572.0,,,,,119.0,2025-10-18,boulevard Martins Bayeux,14,Normandie,France,Non,Intéressé,
4fcbf6ad,Médiathèque Éprouver,jules64@example.net,+33 5 67 17 11 95,Médiathèque,http://perret.fr/,https://lombard.fr/,1991.0,http://ledoux.com/,332.0,,,,,,,320.0,2025-10-07,rue de Fleury Brest,29,Bretagne,France,Non,Contacté,Descendre mur parti certes garçon.
79bbcae4,Editeur Social,eugene79@example.org,0321169741,Editeur,https://www.cohen.fr/,https://www.moreau.fr/,5957.0,http://www.pineau.fr/,10521.0,https://roche.fr/,10203.0,http://www.ruiz.fr/,2802.0,,,,2024-05-25,"83, rue Lebrun Arras",62,Hauts-de-France,France,Oui,Prospect,Tracer impression trou paysage mer confiance joie village.
faf38528,Editeur Relation,rcourtois@example.net,+33 4 76 55 36 28,Editeur,http://petitjean.fr/,https://www.moreau.fr/,2029.0,http://vidal.fr/,13906.0,http://www.vasseur.net/,11548.0,https://www.bernier.fr/,4437.0,,,,,"23, chemin Maurice Vallée Arles",13,Provence-Alpes-Côte d'Azur,France,Non,Contacté,Passé quoi traiter tout demi.
12478064,Bar à jeux Naturellement,diazanastasie@example.com,0386514133,Bar à jeux,http://www.marie.net/,https://www.hubert.com/,3187.0,http://www.barre.com/,531.0,,,,,,,,2025-06-30,boulevard de Martinez Aix-les-Bains,73,Auvergne-Rhône-Alpes,France,Oui,Prospect,Serrer campagne traverser fruit nation argent après qualité.
4afe50a0,CSCS Renoncer,lorraine76@example.net,07 99 24 01 45,CSCS,https://www.bouchet.org/,http://leger.fr/,2194.0,,,http://da.com/,2663.0,,,,,88.0,,rue Perret Brossac,16,Nouvelle-Aquitaine,France,Oui,Intéressé,
c44674f6,CSCS Ce,colettedescamps@example.org,+33 3 20 47 22 20,CSCS,https://www.poulain.com/,,,,,,,,,,,411.0,,chemin de Jacquot Valdoie,90,Bourgogne-Franche-Comté,France,Non,Intéressé,
8fd2d629,Ludothèque Toile,victoire36@example.com,+33 (0)5 08 45 55 74,Ludothèque,https://www.morin.com/,http://garnier.com/,3425.0,,,,,,,,,67.0,,"103, chemin de Vaillant Rennes",35,Bretagne,France,Oui,Prospect,
b80cccfc,Médiathèque Tempête,margauxlejeune@example.org,,Médiathèque,http://leclerc.com/,http://briand.fr/,2651.0,,,,,,,,,497.0,2025-05-27,"35, chemin Stéphane Pruvost Annonay",07,Auvergne-Rhône-Alpes,France,Oui,Prospect,
e8ad77ee,CSCS Île,gomezemmanuel@example.com,02 36 34 43 88,CSCS,https://martineau.com/,https://www.hamon.fr/,3662.0,https://www.marty.com/,1310.0,http://renault.fr/,131.0,,,,,204.0,2025-02-27,"23, avenue Camille Blin Reims",51,Grand Est,France,Oui,Prospect,
91547bc3,CSCS Fixer,anavarro@example.com,+33 (0)4 73 21 69 79,CSCS,http://www.monnier.com/,http://www.coulon.com/,911.0,,,,,,,,,264.0,2025-04-24,"4, rue Marianne Lebreton Châlons-en-Champagne",51,Grand Est,France,Non,Contacté,
50c9e90b,Ludothèque Refuser,kmathieu@example.net,+33 4 38 01 10 53,Ludothèque,http://duval.com/,,,,,,,,,,,152.0,2024-03-01,"65, rue de Fouquet Dinan",22,Bretagne,France,Non,Prospect,
4c9e6529,Bar à jeux Hors,patrickmichel@example.org,03 82 50 61 25,Bar à jeux,http://bernard.com/,http://www.pottier.com/,3080.0,https://texier.fr/,2045.0,,,,,,,,2025-07-18,"174, boulevard Margot Pierre Nogent-sur-Seine",10,Grand Est,France,Oui,Contacté,
74272052,MJC Perdu,,0241423698,MJC,http://vidal.com/,,,,,,,,,,,337.0,2025-07-27,chemin de Gonzalez Lunéville,54,Grand Est,France,Oui,Prospect,Arbre dehors impression partout en.
783ef468,Influenceur Humide,alexandre38@example.org,+33 1 73 83 93 06,Influenceur,https://vasseur.fr/,,,http://briand.fr/,11344.0,https://maurice.fr/,7961.0,https://roger.fr/,32019.0,http://www.maillard.net/,32805.0,,2024-07-23,"83, avenue Luce Nicolas Soissons",02,Hauts-de-France,France,Non,Prospect,Quinze étaler juste remercier reconnaître adresser delà.
95387a3a,MJC Absence,igiraud@example.com,+33 3 20 72 76 31,MJC,https://www.weiss.fr/,http://www.grenier.com/,3492.0,,,https://jourdan.fr/,1265.0,,,,,195.0,,"56, chemin de Aubry Valence",26,Auvergne-Rhône-Alpes,France,Non,Intéressé,
4ec390d4,Ludothèque Grave,lorrainepruvost@example.com,+33 1 79 36 75 35,Ludothèque,https://www.collet.com/,http://www.pinto.fr/,683.0,http://www.leger.fr/,1874.0,,,,,,,23.0,,boulevard de Hebert Chartres,28,Centre-Val de Loire,France,Oui,Prospect,Magnifique vie sourd petit.
754a9bf6,CSCS Partie,simonebonnet@example.net,02 36 49 66 96,CSCS,https://chretien.fr/,https://www.techer.net/,2261.0,http://www.charles.com/,1704.0,,,,,,,301.0,2024-01-26,"71, rue Ferrand Saint-Lô",50,Normandie,France,Non,Prospect,Accord vérité passé véritable tendre étranger payer.
545aac0f,Influenceur Rien,susanne44@example.com,,Influenceur,http://www.jourdan.net/,,,http://buisson.com/,10831.0,http://chretien.com/,17323.0,https://www.briand.org/,31737.0,http://www.paul.fr/,30934.0,,2025-11-06,"7, boulevard de Gaudin Saint-Flour",15,Auvergne-Rhône-Alpes,France,Oui,Prospect,Décider proposer soulever brusquement.
aae331b3,Ludothèque Discuter,bgiraud@example.net,04 30 35 09 35,Ludothèque,http://www.roy.fr/,https://gomez.org/,2274.0,,,,,,,,,148.0,2024-09-24,rue Klein Pontivy,56,Bretagne,France,Non,Contacté,Poésie convenir pièce un manger douceur hors.
aacd14d2,CSCS Parole,marianne26@example.net,04 94 90 75 80,CSCS,http://www.maillet.org/,,,,,,,,,,,404.0,2024-12-21,"19, rue Morin Florac",48,Occitanie,France,Oui,Contacté,
867d7f98,Boutique spécialisée Note,laurentmartel@example.net,0533330659,Boutique spécialisée,http://aubry.com/,http://ferreira.fr/,456.0,https://collet.fr/,2150.0,https://www.rousset.org/,5436.0,,,,,,,"91, rue Tristan Gay Céret",66,Occitanie,France,Oui,Contacté,
670dbd12,Bar à jeux Sombre,leleufrancois@example.com,+33 (0)5 67 60 35 42,Bar à jeux,https://www.lopez.com/,http://lagarde.com/,721.0,https://www.mathieu.org/,971.0,,,,,,,,2024-01-29,"36, boulevard de Leroux Montbrison",42,Auvergne-Rhône-Alpes,France,Non,Intéressé,
4f441c9a,Artisan Apercevoir,chartierconstance@example.net,0423273396,Artisan,,https://ruiz.fr/,2391.0,http://richard.fr/,104.0,https://www.leconte.net/,1488.0,,,,,,,"113, chemin Jean Barbier Reims",51,Grand Est,France,Oui,Contacté,
aaabe8b1,Bar à jeux Retenir,michellebenard@example.org,04 27 73 25 59,Bar à jeux,http://www.humbert.com/,https://petit.fr/,4217.0,https://www.jacques.fr/,267.0,http://www.rocher.com/,1828.0,,,,,,2024-05-05,"72, rue Thibault Caron Digne-les-Bains",04,Provence-Alpes-Côte d'Azur,France,Oui,Contacté,
854673ee,Ludothèque Porte,plucas@example.org,01 53 37 16 91,Ludothèque,http://delmas.com/,https://www.gauthier.com/,1412.0,http://www.leroux.fr/,1125.0,,,,,,,298.0,2025-12-23,rue Hélène Germain Aurillac,15,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
0d6f3179,Asso jdr Fruit,wpascal@example.com,+33 (0)6 59 98 83 81,Asso jdr,http://fleury.net/,https://www.guibert.fr/,2824.0,,,,,,,,,257.0,2025-01-19,"9, rue de Carre Rezé",44,Pays de la Loire,France,Oui,Intéressé,
b2cd02a3,MJC Fou,sanchezcaroline@example.org,0219725968,MJC,https://www.renard.fr/,http://huet.org/,3148.0,http://roussel.fr/,933.0,,,,,,,349.0,2024-07-02,"77, boulevard de Brunet Cognac",16,Nouvelle-Aquitaine,France,Non,Contacté,
6cc2bc3f,CSCS Année,pierre74@example.com,+33 (0)4 34 48 50 54,CSCS,,http://www.martinez.com/,3443.0,,,,,,,,,259.0,,"85, chemin Emmanuelle Nicolas Aix-en-Provence",13,Provence-Alpes-Côte d'Azur,France,Non,Prospect,Seulement appel dessiner chair goutte.
aab74fd5,Bar à jeux Certain,raynaudjules@example.net,+33 (0)7 91 27 43 98,Bar à jeux,http://marty.com/,http://www.foucher.com/,4094.0,https://poulain.com/,1603.0,http://www.david.com/,3933.0,,,,,,2025-01-31,"33, boulevard Guillon Paris",75,Île-de-France,France,Oui,Contacté,
1675f083,Ludothèque Détail,susanletellier@example.com,04 92 45 28 04,Ludothèque,https://www.perret.net/,https://berthelot.com/,283.0,https://courtois.com/,736.0,,,,,,,296.0,2025-05-28,"28, rue Susanne Peron Senlis",60,Hauts-de-France,France,Non,Prospect,
536cac73,Editeur Vêtement,franckraynaud@example.net,04 22 97 86 32,Editeur,https://www.navarro.fr/,https://www.sanchez.fr/,6097.0,http://roussel.com/,12191.0,http://www.chauvin.fr/,4380.0,http://couturier.com/,6797.0,,,,,"99, avenue Jeanne Gaillard La Flèche",72,Pays de la Loire,France,Oui,Prospect,Continuer courir pierre inconnu.
ccc03201,Influenceur Drôle,kbenoit@example.org,+33 4 94 21 59 24,Influenceur,https://www.guilbert.fr/,,,http://www.durand.net/,22668.0,https://www.roy.com/,17661.0,,,http://pages.fr/,76509.0,,2025-05-24,"719, chemin de Marty Narbonne",11,Occitanie,France,Non,Prospect,Selon recueillir mal ciel aile souffrance.
d990935d,Bar à jeux Soir,marinevoisin@example.org,0498332086,Bar à jeux,http://peltier.com/,https://www.hamon.fr/,4324.0,http://www.delattre.fr/,1621.0,https://nicolas.net/,5558.0,,,,,,,"83, avenue Leroux Sens",89,Bourgogne-Franche-Comté,France,Oui,Prospect,
86761354,MJC Lors,gautiermichelle@example.net,0356989944,MJC,https://moulin.fr/,http://normand.com/,1209.0,,,http://gomez.fr/,165.0,,,,,149.0,2024-09-27,"4, boulevard Jean Montmorillon",86,Nouvelle-Aquitaine,France,Non,Intéressé,
41ef47fd,Boutique spécialisée Vaste,marcelle00@example.net,0160594001,Boutique spécialisée,https://arnaud.fr/,https://www.poulain.net/,2298.0,,,https://bazin.net/,5808.0,,,,,,2025-05-10,"67, chemin de Martin Bordeaux",33,Nouvelle-Aquitaine,France,Non,Prospect,
68afd6ba,Boutique spécialisée Résister,frederiquejacquot@example.org,03 89 47 81 26,Boutique spécialisée,http://maillet.org/,http://www.le.com/,1121.0,http://www.benoit.com/,596.0,https://lemaire.fr/,2815.0,,,,,,2024-04-05,"12, avenue Meunier Argentan",61,Normandie,France,Oui,Contacté,Effort sorte compagnon composer.
1b463ed6,CSCS Pourquoi,mathieumarc@example.com,0545126108,CSCS,http://www.bruneau.fr/,http://barbier.com/,1578.0,https://munoz.fr/,503.0,,,,,,,414.0,,"711, chemin Vaillant Vitry-sur-Seine",94,Île-de-France,France,Oui,Prospect,
5ed5ac19,Médiathèque Preuve,thibault14@example.net,+33 4 97 42 30 85,Médiathèque,http://www.dupont.org/,https://rossi.fr/,3548.0,,,https://jacquet.net/,764.0,,,,,277.0,2025-02-10,boulevard Lopez Metz,57,Grand Est,France,Oui,Contacté,
a565b900,Ludothèque Combat,agnes56@example.org,+33 (0)2 38 65 66 32,Ludothèque,http://www.potier.fr/,http://guillot.com/,825.0,http://www.bourgeois.fr/,678.0,,,,,,,308.0,,"1, boulevard Susan De Oliveira Aubenas",07,Auvergne-Rhône-Alpes,France,Oui,Contacté,Chant ligne là retenir long art bois vert.
52829c64,CSCS Religion,philippinegregoire@example.org,03 53 23 91 65,CSCS,https://jacquot.fr/,https://dupont.fr/,334.0,https://www.roy.fr/,530.0,,,,,,,118.0,,"88, chemin de Rossi St Jean d'Angely",17,Nouvelle-Aquitaine,France,Oui,Contacté,
32ba6f2f,Artisan Veiller,alexandrie48@example.net,0477504878,Artisan,https://lemoine.fr/,https://www.michaud.org/,1452.0,http://www.guillaume.fr/,336.0,https://barthelemy.com/,4933.0,,,,,,2024-11-20,"135, boulevard de Parent Nîmes",30,Occitanie,France,Non,Prospect,
323f4b52,Artisan Résultat,dorotheeletellier@example.org,,Artisan,http://thierry.com/,http://www.evrard.com/,660.0,http://www.pons.com/,2942.0,http://www.dumas.org/,1444.0,,,,,,2024-03-06,"15, boulevard Laroche Soissons",02,Hauts-de-France,France,Non,Intéressé,
14d97633,MJC Réalité,prevostgregoire@example.net,+33 (0)2 38 65 47 38,MJC,http://www.le.fr/,https://www.dupont.com/,1627.0,http://renard.fr/,1821.0,,,,,,,168.0,,"13, avenue de Le Gall Albi",81,Occitanie,France,Oui,Intéressé,Doute construire vivre nature.
7e1aac4a,Editeur Tomber,schneiderphilippine@example.org,,Editeur,http://potier.com/,https://www.collin.net/,4335.0,https://www.maillet.fr/,2464.0,http://jacquot.fr/,2497.0,http://www.bernard.net/,3243.0,,,,2024-10-18,"85, boulevard Luc Julien Marmande",47,Nouvelle-Aquitaine,France,Non,Intéressé,
17e0e1ec,Editeur Environ,jmorel@example.net,+33 2 40 54 64 19,Editeur,,https://pereira.org/,3969.0,http://www.mallet.org/,1412.0,https://leroux.com/,11612.0,http://cohen.com/,7912.0,,,,,"12, avenue Ruiz Lunéville",54,Grand Est,France,Oui,Contacté,
3354c272,CSCS Accuser,francoisperret@example.org,+33 5 45 72 84 89,CSCS,https://pascal.fr/,https://bousquet.com/,3862.0,,,,,,,,,280.0,2024-04-17,"60, rue Cécile Rémy Le Blanc",36,Centre-Val de Loire,France,Non,Prospect,Fatigue faible mort envoyer ensemble jusque.
23a150cf,Artisan Oser,boutinvalerie@example.org,,Artisan,https://ribeiro.fr/,https://carlier.fr/,1290.0,https://www.le.fr/,645.0,http://www.clerc.com/,4957.0,,,,,,,"76, avenue de De Sousa Annecy",74,Auvergne-Rhône-Alpes,France,Oui,Intéressé,Paraître près beauté vieux ceci complètement.
a37e1a5b,MJC Drôle,dumontgilbert@example.com,03 60 27 58 98,MJC,https://www.evrard.net/,http://www.seguin.fr/,2232.0,,,,,,,,,137.0,,boulevard Texier Roanne,42,Auvergne-Rhône-Alpes,France,Oui,Prospect,
f926a70e,CSCS Peser,gilbert76@example.net,0325797087,CSCS,http://www.guilbert.net/,http://www.andre.com/,942.0,,,,,,,,,117.0,,"7, rue de Benoit Villefranche-sur-Saône",69,Auvergne-Rhône-Alpes,France,Non,Prospect,
d18174b3,Médiathèque Sang,brigitte52@example.org,0555151385,Médiathèque,http://perrier.fr/,https://mendes.org/,750.0,,,,,,,,,387.0,2024-10-14,rue Christelle Pereira Aurillac,15,Auvergne-Rhône-Alpes,France,Non,Intéressé,
fd0fbe91,Ludothèque Aujourd'hui,tcordier@example.net,+33 (0)1 81 26 03 33,Ludothèque,http://gomes.org/,,,,,,,,,,,210.0,,"72, rue Berger La Roche-sur-Yon",85,Pays de la Loire,France,Non,Intéressé,
7b00f4c9,Bar à jeux Compagnon,de-sousathibaut@example.com,03 28 33 81 43,Bar à jeux,http://www.brun.fr/,http://www.deschamps.fr/,2394.0,http://jean.com/,1183.0,https://bousquet.net/,3904.0,,,,,,2025-02-09,"1, rue Laurent Boyer Le Havre",76,Normandie,France,Oui,Contacté,
40449ce1,Ludothèque Plus,ybarbier@example.com,07 30 86 58 62,Ludothèque,http://robin.com/,http://www.joubert.fr/,1743.0,,,https://www.jourdan.fr/,230.0,,,,,288.0,,"86, chemin Charles Lamy Oyonnax",01,Auvergne-Rhône-Alpes,France,Non,Prospect,Voisin habitude voisin tellement.
71dbdd9d,Bar à jeux Homme,ilopes@example.org,+33 6 63 61 61 87,Bar à jeux,http://www.diaz.org/,https://www.carlier.fr/,1221.0,http://lambert.fr/,1651.0,https://lelievre.org/,318.0,,,,,,,"4, boulevard Baudry Montmorillon",86,Nouvelle-Aquitaine,France,Non,Contacté,Pointe quart taire fort encore oublier flamme.
b0c90310,Médiathèque Année,hlucas@example.org,,Médiathèque,http://www.ramos.com/,http://www.gilbert.com/,3097.0,,,,,,,,,489.0,,rue Pauline Thibault Rethel,08,Grand Est,France,Oui,Contacté,
00bc9270,Ludothèque Masse,,+33 4 27 21 22 64,Ludothèque,http://lebrun.fr/,https://le.fr/,3226.0,https://www.meunier.com/,1998.0,https://www.guillaume.fr/,1826.0,,,,,479.0,2024-08-03,avenue Paul Menard Saint-Flour,15,Auvergne-Rhône-Alpes,France,Non,Prospect,
47ab74ef,Boutique spécialisée Comprendre,mmahe@example.org,+33 2 31 39 77 47,Boutique spécialisée,https://www.francois.com/,http://www.cousin.net/,657.0,http://www.descamps.fr/,1317.0,http://guilbert.com/,474.0,,,,,,,"15, rue de Teixeira Évreux",27,Normandie,France,Oui,Intéressé,
ebf0b823,Médiathèque Fumée,elisabethdubois@example.org,01 72 33 83 33,Médiathèque,https://germain.net/,https://www.aubry.com/,1525.0,http://www.remy.com/,213.0,,,,,,,298.0,,"4, avenue de Ruiz Lunéville",54,Grand Est,France,Non,Intéressé,Un faux manger là voie.
0e931fb3,Artisan Rencontre,marcfoucher@example.com,+33 5 55 17 53 99,Artisan,https://morel.com/,https://blanchet.com/,4225.0,https://www.merle.fr/,409.0,http://www.chauvin.fr/,1611.0,,,,,,2025-01-23,"19, chemin Fleury Lannion",22,Bretagne,France,Oui,Intéressé,
ec708fcb,Influenceur Ou,nathalierocher@example.net,+33 5 56 07 15 60,Influenceur,http://www.dupont.fr/,,,https://fernandes.fr/,5850.0,https://www.pereira.org/,17816.0,https://www.mace.fr/,8149.0,https://colin.com/,41599.0,,2025-08-30,"63, boulevard Gérard Martin Commercy",55,Grand Est,France,Oui,Prospect,
